gate_V,drain_TotalCurrent_A
0.84,3.6328917e-09
0.845,3.959076e-09
0.85,4.3129512e-09
0.855,4.6966895e-09
0.86,5.1126174e-09
0.865,5.5632224e-09
0.87,6.0511656e-09
0.875,6.579289e-09
0.88,7.1506285e-09
0.885,7.7684247e-09
0.89,8.4361343e-09
0.895,9.1574417e-09
0.9,9.9362748e-09
0.905,1.0776814e-08
0.91,1.168351e-08
0.915,1.2661099e-08
0.92,1.3714611e-08
0.925,1.4849396e-08
0.93,1.6071134e-08
0.935,1.7385853e-08
0.94,1.8799948e-08
0.945,2.0320199e-08
0.95,2.1953791e-08
0.955,2.3708334e-08
0.96,2.5591881e-08
0.965,2.7612953e-08
0.97,2.978056e-08
0.975,3.2104222e-08
0.98,3.4593992e-08
0.985,3.7260484e-08
0.99,4.0114895e-08
0.995,4.3169028e-08
1.0,4.6435322e-08
1.005,4.9926876e-08
1.01,5.3657476e-08
1.015,5.7641623e-08
1.02,6.1894558e-08
1.025,6.6432295e-08
1.03,7.1271645e-08
1.035,7.6430245e-08
1.04,8.1926588e-08
1.045,8.7780049e-08
1.05,9.4010917e-08
1.055,1.0064042e-07
1.06,1.0769075e-07
1.065,1.1518509e-07
1.07,1.2314766e-07
1.075,1.3160371e-07
1.08,1.4057956e-07
1.085,1.5010264e-07
1.09,1.6020149e-07
1.095,1.7090576e-07
1.1,1.8224628e-07
1.105,1.9425506e-07
1.11,2.0696528e-07
1.115,2.204113e-07
1.12,2.3462873e-07
1.125,2.4965435e-07
1.13,2.6552619e-07
1.135,2.8228347e-07
1.14,2.9996664e-07
1.145,3.1861734e-07
1.15,3.3827843e-07
1.155,3.5899394e-07
1.16,3.8080906e-07
1.165,4.0377013e-07
1.17,4.2792459e-07
1.175,4.5332099e-07
1.18,4.8000891e-07
1.185,5.0803893e-07
1.19,5.3746263e-07
1.195,5.6833248e-07
1.2,6.0070185e-07
1.205,6.346249e-07
1.21,6.7015657e-07
1.215,7.073525e-07
1.22,7.4626896e-07
1.225,7.8696281e-07
1.23,8.294914e-07
1.235,8.7391253e-07
1.24,9.2028438e-07
1.245,9.6866542e-07
1.25,1.0191144e-06
1.255,1.0716901e-06
1.26,1.1264515e-06
1.265,1.1834576e-06
1.27,1.2427674e-06
1.275,1.3044396e-06
1.28,1.368533e-06
1.285,1.435106e-06
1.29,1.5042167e-06
1.295,1.5759229e-06
1.3,1.6502819e-06
1.305,1.7273507e-06
1.31,1.8071857e-06
1.315,1.8898427e-06
1.32,1.975377e-06
1.325,2.0638431e-06
1.33,2.155295e-06
1.335,2.2497859e-06
1.34,2.3473682e-06
1.345,2.4480936e-06
1.35,2.5520128e-06
1.355,2.6591759e-06
1.36,2.7696319e-06
1.365,2.8834291e-06
1.37,3.0006146e-06
1.375,3.1212349e-06
1.38,3.2453352e-06
1.385,3.3729598e-06
1.39,3.5041522e-06
1.395,3.6389545e-06
1.4,3.7774081e-06
1.405,3.919553e-06
1.41,4.0654284e-06
1.415,4.2150723e-06
1.42,4.3685215e-06
1.425,4.5258118e-06
1.43,4.6869778e-06
1.435,4.8520529e-06
1.44,5.0210694e-06
1.445,5.1940585e-06
1.45,5.3710501e-06
1.455,5.5520729e-06
1.46,5.7371546e-06
1.465,5.9263214e-06
1.47,6.1195986e-06
1.475,6.3170099e-06
1.48,6.5185772e-06
1.485,6.7243229e-06
1.49,6.9342672e-06
1.495,7.1484294e-06
1.5,7.3668271e-06
