gate_V,drain_TotalCurrent_A
0.57,1.086606e-11
0.575,1.1936419e-11
0.58,1.3112288e-11
0.585,1.4404518e-11
0.59,1.5824415e-11
0.595,1.738476e-11
0.6,1.9099543e-11
0.605,2.0983951e-11
0.61,2.3054086e-11
0.615,2.532928e-11
0.62,2.7828944e-11
0.625,3.0575258e-11
0.63,3.3592883e-11
0.635,3.6907984e-11
0.64,4.0549935e-11
0.645,4.4550324e-11
0.65,4.8944655e-11
0.655,5.3771108e-11
0.66,5.9071843e-11
0.665,6.4892513e-11
0.67,7.1284103e-11
0.675,7.830167e-11
0.68,8.6005478e-11
0.685,9.4461639e-11
0.69,1.0374197e-10
0.695,1.139264e-10
0.7,1.2510055e-10
0.705,1.3735854e-10
0.71,1.5080368e-10
0.715,1.6554757e-10
0.72,1.8171294e-10
0.725,1.994333e-10
0.73,2.1885416e-10
0.735,2.4013351e-10
0.74,2.6344371e-10
0.745,2.889725e-10
0.75,3.1692342e-10
0.755,3.4751832e-10
0.76,3.809975e-10
0.765,4.1762252e-10
0.77,4.57676e-10
0.775,5.014659e-10
0.78,5.4932394e-10
0.785,6.0161102e-10
0.79,6.5871703e-10
0.795,7.2106305e-10
0.8,7.891049e-10
0.805,8.6333391e-10
0.81,9.4428135e-10
0.815,1.0325196e-09
0.82,1.1286653e-09
0.825,1.2333827e-09
0.83,1.3473867e-09
0.835,1.4714464e-09
0.84,1.6063873e-09
0.845,1.7530966e-09
0.85,1.9125266e-09
0.855,2.0856974e-09
0.86,2.2737026e-09
0.865,2.4777134e-09
0.87,2.6989817e-09
0.875,2.938847e-09
0.88,3.1987398e-09
0.885,3.4801864e-09
0.89,3.7848154e-09
0.895,4.1143621e-09
0.9,4.4706742e-09
0.905,4.855718e-09
0.91,5.2715829e-09
0.915,5.7204891e-09
0.92,6.204793e-09
0.925,6.726992e-09
0.93,7.2897329e-09
0.935,7.8958157e-09
0.94,8.5482027e-09
0.945,9.2500215e-09
0.95,1.0004574e-08
0.955,1.0815339e-08
0.96,1.1685981e-08
0.965,1.2620354e-08
0.97,1.3622507e-08
0.975,1.4696688e-08
0.98,1.5847349e-08
0.985,1.7079148e-08
0.99,1.8396954e-08
0.995,1.9805847e-08
1.0,2.1311119e-08
1.005,2.2918275e-08
1.01,2.4633029e-08
1.015,2.6461305e-08
1.02,2.8409228e-08
1.025,3.0483124e-08
1.03,3.2689506e-08
1.035,3.5035066e-08
1.04,3.7526668e-08
1.045,4.0171328e-08
1.05,4.2976202e-08
1.055,4.594857e-08
1.06,4.9095808e-08
1.065,5.2425377e-08
1.07,5.5944792e-08
1.075,5.9661601e-08
1.08,6.3583356e-08
1.085,6.7717588e-08
1.09,7.2071779e-08
1.095,7.6653332e-08
1.1,8.1469545e-08
1.105,8.6527584e-08
1.11,9.1834458e-08
1.115,9.7396993e-08
1.12,1.0322181e-07
1.125,1.0931531e-07
1.13,1.1568366e-07
1.135,1.2233277e-07
1.14,1.2926827e-07
1.145,1.3649555e-07
1.15,1.4401971e-07
1.155,1.5184558e-07
1.16,1.5997772e-07
1.165,1.6842043e-07
1.17,1.7717774e-07
1.175,1.8625345e-07
1.18,1.9565109e-07
1.185,2.0537401e-07
1.19,2.1542529e-07
1.195,2.2580787e-07
1.2,2.3652446e-07
1.205,2.4757761e-07
1.21,2.5896972e-07
1.215,2.7070302e-07
1.22,2.8277962e-07
1.225,2.9520149e-07
1.23,3.079705e-07
1.235,3.210884e-07
1.24,3.3455683e-07
1.245,3.4837736e-07
1.25,3.6255146e-07
1.255,3.7708052e-07
1.26,3.9196584e-07
1.265,4.0720866e-07
1.27,4.2281017e-07
1.275,4.3877145e-07
1.28,4.5509354e-07
1.285,4.7177744e-07
1.29,4.8882404e-07
1.295,5.0623422e-07
1.3,5.2400878e-07
1.305,5.4214846e-07
1.31,5.6065395e-07
1.315,5.795259e-07
1.32,5.9876489e-07
1.325,6.1837145e-07
1.33,6.3834607e-07
1.335,6.5868918e-07
1.34,6.7940116e-07
1.345,7.0048234e-07
1.35,7.2193301e-07
1.355,7.437534e-07
1.36,7.659437e-07
1.365,7.8850405e-07
1.37,8.1143454e-07
1.375,8.3473524e-07
1.38,8.5840613e-07
1.385,8.8244719e-07
1.39,9.0685832e-07
1.395,9.3163942e-07
1.4,9.5679031e-07
1.405,9.8231079e-07
1.41,1.0082006e-06
1.415,1.0344595e-06
1.42,1.0610871e-06
1.425,1.0880831e-06
1.43,1.1154471e-06
1.435,1.1431786e-06
1.44,1.1712772e-06
1.445,1.1997424e-06
1.45,1.2285736e-06
1.455,1.2577703e-06
1.46,1.2873319e-06
1.465,1.3172577e-06
1.47,1.3475472e-06
1.475,1.3781995e-06
1.48,1.4092141e-06
1.485,1.4405901e-06
1.49,1.4723268e-06
1.495,1.5044233e-06
1.5,1.536879e-06
